ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRPublicCode;ArRXEpsg2154;ArRYEpsg2154;ZdAId;ArRGeopoint;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone
462989;1021179-44587;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Quatre Septembre;metro;-;651316;6863497;44587;48.86965909643616, 2.3363187355954866;Paris 2e;75102;false;true;true;1
462986;1021137-44825;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Sentier;metro;-;652138;6863233;44825;48.867346603345666, 2.347553815937787;Paris 2e;75102;false;true;true;1
462949;1020795-1035176;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Convention;metro;-;648355;6859906;42751;48.837135052856674, 2.2963913864809165;Paris 15e;75115;false;true;true;1
462951;1020878-44525;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte de Saint-Ouen;metro;-;650807;6866598;44525;48.89750667610234, 2.3290209467099525;Paris 18e;75118;false;true;true;1
480341;1219340-1220233;2020-12-08T19:00:00-05:00;2021-05-04T13:56:16-04:00;Saint-Ouen;metro;-;650355;6867454;480289;48.905169568967814, 2.322755954669741;Saint-Ouen;93070;true;true;true;2
21962;1219366-999333;2014-12-28T19:00:00-05:00;2021-04-06T09:49:14-04:00;Saint-Lazare;metro;-;650427;6864166;462374;48.8756074362378, 2.324122029700432;Paris 8e;75108;true;true;true;1
463045;1219364-1187225;2019-01-27T19:00:00-05:00;2021-04-06T09:47:25-04:00;Olympiades;metro;-;653531;6858729;479056;48.826944154094676, 2.367034270941923;Paris 13e;75113;true;true;true;1
483898;1389580-1470335;2022-05-09T16:50:32-04:00;2023-11-22T13:44:28-05:00;Mairie d'Aubervilliers;metro;-;654621;6868371;483899;48.913730584973884, 2.380851023280986;Aubervilliers;93001;false;true;true;2
483903;1390439-1389589;2022-05-10T05:23:40-04:00;2023-11-22T13:44:28-05:00;Aimé Césaire;metro;-;654410;6867778;483901;48.9083831288901, 2.378035995881575;Aubervilliers;93001;false;true;true;2
22079;1376162-1323693;2014-12-28T19:00:00-05:00;2022-02-15T13:22:48-05:00;Palais Royal - Musée du Louvre;metro;-;651319;6862670;44236;48.86222226462601, 2.3364543677542504;Paris 1er;75101;false;true;true;1
22119;1351597-43524;2014-12-28T19:00:00-05:00;2021-11-12T10:58:06-05:00;La Chapelle;metro;-;653096;6865120;43524;48.88438640990481, 2.360404169274098;Paris 10e;75110;false;true;true;1
22399;1348058-47826;2014-12-28T19:00:00-05:00;2021-10-27T10:41:01-04:00;Villejuif Léo Lagrange;metro;-;653283;6856219;47826;48.804353179339806, 2.3639317476477344;Villejuif;94076;false;true;true;2
22046;1348051-1348050;2014-12-28T19:00:00-05:00;2021-10-27T10:35:01-04:00;Trinité - d'Estienne d'Orves;metro;-;651081;6864232;45170;48.87625096606028, 2.3330306341581646;Paris 9e;75109;false;true;true;1
22134;1348044-1348042;2014-12-28T19:00:00-05:00;2021-10-27T10:33:39-04:00;Strasbourg - Saint-Denis;metro;-;652649;6863482;44909;48.8696235816895, 2.354491616563833;Paris 10e;75110;false;true;true;1
463055;1348020-44461;2019-01-27T19:00:00-05:00;2021-10-27T10:27:10-04:00;Rue de la Pompe;metro;-;647026;6862909;44461;48.86403732842695, 2.2779160632893976;Paris 16e;75116;false;true;true;1
463256;1347996-44509;2019-01-28T19:00:00-05:00;2021-10-27T10:20:26-04:00;Porte Dauphine;metro;-;647026;6863765;44509;48.87173511502684, 2.2778093495879337;Paris 16e;75116;false;true;true;1
463227;1347984-1323693;2019-01-28T19:00:00-05:00;2021-10-27T10:16:20-04:00;Palais Royal - Musée du Louvre;metro;-;651327;6862686;44236;48.86236675467448, 2.3365615741822428;Paris 1er;75101;false;true;true;1
22157;1347972-1238298;2014-12-28T19:00:00-05:00;2021-10-27T10:12:25-04:00;Montparnasse Bienvenue;metro;-;650165;6860466;58578;48.8423136441166, 2.3209838830360865;Paris 15e;75115;false;true;true;1
22143;1347969-1238298;2014-12-28T19:00:00-05:00;2021-10-27T10:11:23-04:00;Montparnasse Bienvenue;metro;-;650412;6860635;58578;48.84385251357756, 2.324329460779109;Paris 6e;75106;false;true;true;1
463239;1347966-44139;2019-01-28T19:00:00-05:00;2021-10-27T10:09:47-04:00;Michel-Ange - Molitor;metro;-;645811;6860790;44139;48.84488048731136, 2.2616315833557;Paris 16e;75116;false;true;true;1
21923;1347965-44139;2014-12-28T19:00:00-05:00;2021-10-27T10:09:41-04:00;Michel-Ange - Molitor;metro;-;645803;6860794;44139;48.84491122661504, 2.2615119169052043;Paris 16e;75116;false;true;true;1
21922;1347963-44138;2014-12-28T19:00:00-05:00;2021-10-27T10:08:50-04:00;Michel-Ange - Auteuil;metro;-;645984;6861100;44138;48.84767825256933, 2.263939212988489;Paris 16e;75116;false;true;true;1
21907;1347961-44138;2014-12-28T19:00:00-05:00;2021-10-27T10:08:35-04:00;Michel-Ange - Auteuil;metro;-;645988;6861133;44138;48.84797535322806, 2.2639895253333284;Paris 16e;75116;false;true;true;1
463213;1347844-1347842;2019-01-28T19:00:00-05:00;2021-10-26T13:56:07-04:00;Malakoff - Plateau de Vanves;metro;-;648488;6858238;413433;48.82214528964437, 2.2984111759006165;Malakoff;92046;false;true;true;2
22055;1347793-1347795;2014-12-28T19:00:00-05:00;2021-10-26T13:39:15-04:00;Lamarck - Caulaincourt;metro;-;651492;6865724;43600;48.88969913132884, 2.338463589982121;Paris 18e;75118;false;true;true;1
463202;1347790-1347784;2019-01-28T19:00:00-05:00;2021-10-26T13:36:23-04:00;La Motte-Picquet - Grenelle;metro;-;648535;6861283;43566;48.84953280490888, 2.2986845798169386;Paris 15e;75115;false;true;true;1
22395;1347751-1072228;2014-12-28T19:00:00-05:00;2021-10-26T13:22:44-04:00;La Courneuve - 8 Mai 1945;metro;-;656779;6869079;470546;48.920245795681616, 2.4102214036405076;La Courneuve;93027;false;true;true;2
22011;1347741-43417;2014-12-28T19:00:00-05:00;2021-10-26T13:19:18-04:00;Jacques Bonsergent;metro;-;653137;6863594;43417;48.87066646708663, 2.361131589248353;Paris 10e;75110;false;true;true;1
463022;1347736-43138;2019-01-27T19:00:00-05:00;2021-10-26T12:54:54-04:00;Gare de l'Est;metro;-;652904;6864220;43138;48.87628351093675, 2.3578981321043044;Paris 10e;75110;false;true;true;1
463021;1347735-43138;2019-01-27T19:00:00-05:00;2021-10-26T12:54:07-04:00;Gare de l'Est;metro;-;652910;6864198;43138;48.876081615669236, 2.3579829729431556;Paris 10e;75110;false;true;true;1
22387;1347733-43138;2014-12-28T19:00:00-05:00;2021-10-26T12:53:41-04:00;Gare de l'Est;metro;-;652920;6864229;43138;48.87636105338542, 2.358103056697663;Paris 10e;75110;false;true;true;1
22013;1347731-43138;2014-12-28T19:00:00-05:00;2021-10-26T12:53:15-04:00;Gare de l'Est;metro;-;652917;6864207;43138;48.8761629935184, 2.358064594418649;Paris 10e;75110;false;true;true;1
463174;1347730-1068244;2019-01-28T19:00:00-05:00;2021-10-26T12:52:20-04:00;Gallieni;metro;-;657151;6862977;47890;48.86539745973844, 2.4159214842876406;Bagnolet;93006;false;true;true;2
463180;1347719-43026;2019-01-28T19:00:00-05:00;2021-10-26T12:43:15-04:00;Franklin D. Roosevelt;metro;-;649353;6863403;43026;48.86866242523165, 2.3095735420193493;Paris 8e;75108;false;true;true;1
22082;1347718-43026;2014-12-28T19:00:00-05:00;2021-10-26T12:43:08-04:00;Franklin D. Roosevelt;metro;-;649338;6863459;43026;48.869164824686806, 2.309359666519627;Paris 8e;75108;false;true;true;1
21931;1347717-43026;2014-12-28T19:00:00-05:00;2021-10-26T12:42:59-04:00;Franklin D. Roosevelt;metro;-;649347;6863410;43026;48.868724887050476, 2.309488192337112;Paris 8e;75108;false;true;true;1
463092;1346946-1346947;2019-01-27T19:00:00-05:00;2021-10-25T08:55:55-04:00;Porte d'Orléans;metro;-;650487;6858359;44508;48.82339460167234, 2.3256237603531127;Paris 14e;75114;false;true;true;1
22193;1346720-43407;2014-12-28T19:00:00-05:00;2021-10-22T15:29:59-04:00;Invalides;metro;-;649717;6862558;43407;48.86109201043299, 2.314632660444516;Paris 7e;75107;false;true;true;1
463198;1346713-43407;2019-01-28T19:00:00-05:00;2021-10-22T15:29:43-04:00;Invalides;metro;-;649710;6862531;43407;48.860848657459584, 2.314540448436268;Paris 7e;75107;false;true;true;1
463013;1338657-1147074;2019-01-27T19:00:00-05:00;2021-10-15T07:50:23-04:00;Charles de Gaulle - Etoile;metro;-;648298;6863998;477682;48.87392926350727, 2.2951172138230325;Paris 17e;75117;false;true;true;1
22094;1338640-1147074;2014-12-28T19:00:00-05:00;2021-10-15T07:46:58-04:00;Charles de Gaulle - Etoile;metro;-;648350;6864116;477682;48.874994575223035, 2.295811775235762;Paris 17e;75117;false;true;true;1
22212;1337890-1337892;2014-12-28T19:00:00-05:00;2021-10-14T13:09:28-04:00;Créteil - Université;metro;-;659632;6854566;42779;48.789915685058325, 2.4505291963482922;Créteil;94028;false;true;true;2
22210;1332152-1332151;2014-12-28T19:00:00-05:00;2021-10-04T10:59:51-04:00;Charenton - Écoles;metro;-;656963;6858070;42545;48.82125590110113, 2.413847237068525;Charenton-le-Pont;94018;false;true;true;2
22093;1332136-1332134;2014-12-28T19:00:00-05:00;2021-10-04T10:55:00-04:00;Champs-Élysées - Clemenceau;metro;-;649678;6863271;42531;48.86750083664275, 2.3140166838761194;Paris 8e;75108;false;true;true;1
463141;1332120-1034862;2019-01-28T19:00:00-05:00;2021-10-04T10:49:34-04:00;Cardinal Lemoine;metro;-;652396;6860935;42435;48.84670003431487, 2.3513280016731755;Paris 5e;75105;false;true;true;1
21984;1332119-1034862;2014-12-28T19:00:00-05:00;2021-10-04T10:49:27-04:00;Cardinal Lemoine;metro;-;652396;6860935;42435;48.84670003431487, 2.3513280016731755;Paris 5e;75105;false;true;true;1
24683;1332105-1034811;2014-12-28T19:00:00-05:00;2021-10-04T10:46:45-04:00;Buttes Chaumont;metro;-;654643;6864453;45609;48.87849908745056, 2.381569842088007;Paris 19e;75119;false;true;true;1
463137;1332095-1034776;2019-01-28T19:00:00-05:00;2021-10-04T10:43:13-04:00;Boulogne Jean Jaurès;metro;-;644153;6860485;42380;48.84199157437625, 2.239077780728925;Boulogne-Billancourt;92012;false;true;true;2
463094;1332076-1332072;2019-01-27T19:00:00-05:00;2021-10-04T10:30:19-04:00;Barbès - Rochechouart;metro;-;652374;6865066;42280;48.8838523489139, 2.3505734008885133;Paris 18e;75118;false;true;true;1
463093;1332075-1332072;2019-01-27T19:00:00-05:00;2021-10-04T10:30:13-04:00;Barbès - Rochechouart;metro;-;652313;6865019;42280;48.88342517078718, 2.34974554807538;Paris 10e;75110;false;true;true;1
22130;1332074-1332072;2014-12-28T19:00:00-05:00;2021-10-04T10:30:00-04:00;Barbès - Rochechouart;metro;-;652305;6865017;42280;48.883402059538255, 2.3496299278530017;Paris 10e;75110;false;true;true;1
463124;1332065-1026843;2019-01-28T19:00:00-05:00;2021-10-04T10:26:53-04:00;Avenue Émile Zola;metro;-;648264;6861008;42265;48.847038012756926, 2.2950189971435497;Paris 15e;75115;false;true;true;1
22213;1328244-1328246;2014-12-28T19:00:00-05:00;2021-09-13T09:29:05-04:00;Créteil - Préfecture;metro;-;660269;6853432;42778;48.779756525830265, 2.459305169291261;Créteil;94028;false;true;true;2
22233;1306790-1026700;2014-12-28T19:00:00-05:00;2021-07-26T07:41:18-04:00;Asnières - Gennevilliers Les Courtilles;metro;-;647567;6870307;42231;48.930603640452716, 2.2843721006588424;Gennevilliers;92036;false;true;true;2
21994;1306770-1026775;2014-12-28T19:00:00-05:00;2021-07-26T07:28:06-04:00;Arts et Métiers;metro;-;652809;6863026;42230;48.865534597911214, 2.3567233472754974;Paris 3e;75103;false;true;true;1
22442;1273533-846468;2014-12-28T19:00:00-05:00;2021-05-26T07:49:28-04:00;Rue des Boulets;metro;-;655173;6861526;425987;48.85221407238374, 2.3891047050322425;Paris 11e;75111;false;true;true;1
463014;1022042-1106201;2019-01-27T19:00:00-05:00;2021-05-05T10:30:02-04:00;Antony;metro;-;648595;6850714;473874;48.75448744080988, 2.3007698833739174;Antony;92002;true;false;false;2
22115;1025397-44372;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Place de Clichy;metro;-;650716;6865060;44372;48.88366908732468, 2.327958328010219;Paris 18e;75118;false;true;true;1
22117;1025162-741535;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Monceau;metro;-;649353;6864727;44146;48.88056876917883, 2.3094129673747017;Paris 17e;75117;false;true;true;1
22129;1025412-44372;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Place de Clichy;metro;-;650675;6865068;44372;48.883737889279665, 2.327398345647012;Paris 18e;75118;false;true;true;1
22109;1026514-45020;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Victor Hugo;metro;-;647618;6863551;45020;48.86985457065682, 2.285902000622063;Paris 16e;75116;false;true;true;1
22104;1023808-1035065;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Château de Vincennes;metro;-;658941;6860620;42582;48.844317513365304, 2.4405400954061127;Paris 12e;75112;false;true;true;2
22105;1023433-1034651;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Bérault;metro;-;658110;6860747;42318;48.84540614744506, 2.429204974099056;Vincennes;94080;false;true;true;2
22075;1022016-45664;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Tuileries;metro;-;650829;6862933;45664;48.8645501626289, 2.329745321217279;Paris 1er;75101;false;true;true;1
22088;1023217-1026763;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Argentine;metro;-;647883;6864195;42213;48.87566737565167, 2.2894354185422134;Paris 17e;75117;false;true;true;1
22084;1024521-43283;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;George V;metro;-;648710;6863784;43283;48.87203776364103, 2.3007597849789168;Paris 8e;75108;false;true;true;1
22087;1023952-1035011;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Châtelet;metro;-;651999;6862331;42587;48.85922471248, 2.3457609541847746;Paris 1er;75101;false;true;true;1
22062;1024934-44050;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Mairie d'Issy;metro;-;646666;6858479;44050;48.824164424939646, 2.2735606740931806;Issy-les-Moulineaux;92040;false;true;true;2
22030;1025244-42237;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Opéra;metro;-;650931;6863698;42237;48.871437428049184, 2.3310472867112395;Paris 9e;75109;false;true;true;1
22049;1020759-44609;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Rennes;metro;-;650670;6861131;44609;48.848332828092396, 2.3277871847873866;Paris 6e;75106;false;true;true;1
22012;1021249-45581;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Laumière;metro;-;654489;6865192;45581;48.885133847137844, 2.3793909893523915;Paris 19e;75119;false;true;true;1
22017;1021326-43364;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Hoche;metro;-;656241;6865863;43364;48.891289392916846, 2.4032119887626737;Pantin;93055;false;true;true;2
22026;1026357-700137;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Temple;metro;-;653165;6863159;44924;48.866756628486336, 2.3615612345263557;Paris 3e;75103;false;true;true;1
22237;1236363-1236362;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Châtillon-Montrouge;metro;-;648720;6856969;42588;48.8107514057529, 2.3017177050046067;Châtillon;92020;false;true;true;2
22223;22223-45322;2014-12-29T10:31:51-05:00;2021-05-04T13:56:37-04:00;Plaisance;metro;-;649630;6859295;45322;48.83174121275277, 2.313833364032832;Paris 14e;75114;false;true;true;1
22225;1022591-43814;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Liège;metro;-;650631;6864601;43814;48.87953493642774, 2.3268526712397546;Paris 8e;75108;false;true;true;1
22206;1025130-44140;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Michel Bizot;metro;-;656127;6859827;44140;48.837000553002675, 2.4022804270646887;Paris 12e;75112;false;true;true;1
22208;1025609-44512;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte de Charenton;metro;-;656141;6859432;44512;48.83344922193115, 2.4025118728500727;Paris 12e;75112;false;true;true;1
22202;1023771-730041;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Chemin Vert;metro;-;653645;6862082;45097;48.85710602194392, 2.368221612765032;Paris 11e;75111;false;true;true;1
22205;1025173-44160;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Montgallet;metro;-;655270;6860619;44160;48.84406415433425, 2.390521956424919;Paris 12e;75112;false;true;true;1
22192;1024770-1347791;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;La Tour-Maubourg;metro;-;649417;6862180;43409;48.85766922861586, 2.310588789873986;Paris 7e;75107;false;true;true;1
22178;22178-1098467;2014-12-29T10:31:51-05:00;2021-05-04T13:56:37-04:00;Bercy;metro;-;654455;6860193;58728;48.84017602717362, 2.379463070185256;Paris 12e;75112;false;true;true;1
22175;1023099-1036962;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Corvisart;metro;-;652328;6859063;45274;48.82986001236403, 2.350611225926165;Paris 13e;75113;false;true;true;1
22180;1023441-1034706;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Boissière;metro;-;647918;6863214;42359;48.86684834246921, 2.2900328376074364;Paris 16e;75116;false;true;true;1
22151;1023013-1239088;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Denfert-Rochereau;metro;-;650975;6859526;462351;48.833922322111654, 2.3321281604376107;Paris 14e;75114;false;true;true;1
22166;1020778-44273;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Pasteur;metro;-;649564;6860490;44273;48.8424827173376, 2.3127926514412667;Paris 15e;75115;false;true;true;1
22137;22137-1106489;2014-12-29T10:31:51-05:00;2021-05-04T13:56:37-04:00;Saint-Michel;metro;-;651862;6861705;462369;48.85358493426667, 2.343964657062376;Paris 6e;75106;false;true;true;1
22149;1024502-1090149;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Gare du Nord;metro;-;652825;6864580;462941;48.8795105521826, 2.3567688845720958;Paris 10e;75110;false;true;true;1
22141;1022833-44515;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte de Clignancourt;metro;-;651960;6866594;44515;48.89755778047081, 2.3447472731828833;Paris 18e;75118;false;true;true;1
22375;1025834-44579;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Pyramides;metro;-;651173;6863078;44579;48.86588028896602, 2.334417535966555;Paris 1er;75101;false;true;true;1
22373;1021668-44513;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte de Choisy;metro;-;653348;6857973;44513;48.82013208828397, 2.3646245490007396;Paris 13e;75113;false;true;true;1
22381;1025227-42237;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Opéra;metro;-;651032;6863571;42237;48.870303032961864, 2.3324387808144866;Paris 2e;75102;false;true;true;1
22383;1024832-43737;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Les Gobelins;metro;-;652466;6859727;43737;48.835841621396156, 2.3524168018982743;Paris 13e;75113;false;true;true;1
463079;1022419-1035011;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Châtelet;metro;-;652144;6862159;42587;48.85768873862903, 2.347759259772122;Paris 1er;75101;false;true;true;1
463085;1022635-45322;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Plaisance;metro;-;649632;6859296;45322;48.83175036211914, 2.313860489344305;Paris 14e;75114;false;true;true;1
463081;1022501-43898;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Madeleine;metro;-;650498;6863545;43898;48.87003293995589, 2.325169929034192;Paris 8e;75108;false;true;true;1
463096;1022955-1348011;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Richard-Lenoir;metro;-;653921;6862386;44641;48.859859666492405, 2.371950140087264;Paris 11e;75111;false;true;true;1
463090;1022764-1034783;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Bourse;metro;-;651634;6863394;45101;48.868756796707615, 2.3406653707110454;Paris 2e;75102;false;true;true;1
463063;1022546-43898;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Madeleine;metro;-;650556;6863502;43898;48.86964623542943, 2.3259702743206714;Paris 9e;75109;false;true;true;1
463067;1022662-999036;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Nation;metro;-;655670;6861104;462358;48.84845343603144, 2.395925559927623;Paris 11e;75111;false;true;true;1
463035;1021870-1034598;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Billancourt;metro;-;644055;6859366;42334;48.83191997310619, 2.237891101038025;Boulogne-Billancourt;92012;false;true;true;2
463053;1022303-44650;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Robespierre;metro;-;657659;6861901;44650;48.855754612946875, 2.4229449336324715;Montreuil;93048;false;true;true;2
463050;1022209-44532;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Porte Dorée;metro;-;656389;6859604;44532;48.83501737314559, 2.405873912987563;Paris 12e;75112;false;true;true;1
463020;1021411-1332110;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Campo-Formio;metro;-;652930;6859690;42426;48.83554293280104, 2.3587419566993444;Paris 13e;75113;false;true;true;1
463028;1021646-999036;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Nation;metro;-;655659;6861041;462358;48.847890646744624, 2.3957883190257894;Paris 12e;75112;false;true;true;1
463025;1021541-44371;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Place d'Italie;metro;-;652688;6859183;44371;48.83096571234431, 2.3555015914814845;Paris 13e;75113;false;true;true;1
463009;1021828-44901;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Stalingrad;metro;-;653489;6865109;44901;48.88432054792188, 2.3657743705581686;Paris 19e;75119;false;true;true;1
463008;1021739-44901;2019-01-27T19:00:00-05:00;2021-05-04T13:56:37-04:00;Stalingrad;metro;-;653718;6865113;44901;48.884373029613286, 2.3688985490576724;Paris 19e;75119;false;true;true;1
463318;1026436-44962;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Trocadéro;metro;-;647679;6862798;44962;48.863087978945316, 2.2868262498012997;Paris 16e;75116;false;true;true;1
463314;1026318-1306603;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Sèvres-Lecourbe;metro;-;649327;6860844;44829;48.84564768170248, 2.3095296104303924;Paris 15e;75115;false;true;true;1
463315;1026330-51612;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Ségur;metro;-;649153;6861014;51612;48.84716726904679, 2.3071378494033836;Paris 15e;75115;false;true;true;1
463322;1026496-45020;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Victor Hugo;metro;-;647612;6863559;45020;48.86992608146256, 2.285828765912979;Paris 16e;75116;false;true;true;1
463306;1026184-1106489;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Saint-Michel;metro;-;651864;6861706;462369;48.8535940766199, 2.343991799033287;Paris 6e;75106;false;true;true;1
463307;1026194-841099;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Saint-Paul (Le Marais);metro;-;653111;6861883;44881;48.85527781573316, 2.36097137280175;Paris 4e;75104;false;true;true;1
463308;1026206-44885;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Saint-Placide;metro;-;650615;6860984;44885;48.847006650641134, 2.327054815066311;Paris 6e;75106;false;true;true;1
463304;1026166-44867;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Saint-Georges;metro;-;651407;6864464;44867;48.87836199181146, 2.3374546190400904;Paris 9e;75109;false;true;true;1
21989;1023566-1304850;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Boulogne Pont de Saint-Cloud;metro;-;643362;6860346;42381;48.84067248111423, 2.228312589822805;Boulogne-Billancourt;92012;false;true;true;2
21986;1022344-1034934;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Charles Michels;metro;-;647574;6860939;42557;48.84636172253424, 2.285624341799574;Paris 15e;75115;false;true;true;1
21991;1025906-1249384;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Pyrénées;metro;-;654882;6863930;44580;48.87381265396948, 2.3848839577487406;Paris 19e;75119;false;true;true;1
463188;1024566-999387;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Havre-Caumartin;metro;-;650686;6863958;462375;48.87375683158075, 2.327677208279403;Paris 9e;75109;false;true;true;1
463189;1024575-999387;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Havre-Caumartin;metro;-;650677;6863935;462375;48.873549316923054, 2.327558546219689;Paris 9e;75109;false;true;true;1
463197;1024461-43153;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Gare de Lyon;metro;-;653994;6860817;43153;48.84575948576574, 2.373125016776688;Paris 12e;75112;false;true;true;1
21963;1020807-999333;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Saint-Lazare;metro;-;650462;6864101;462374;48.87502560209293, 2.3246067760696785;Paris 8e;75108;false;true;true;1
463160;1023988-1035011;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Châtelet;metro;-;652002;6862340;42587;48.859305916621175, 2.3458090025909035;Paris 1er;75101;false;true;true;1
21977;1020510-45116;2014-12-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Vaneau;metro;-;650189;6861176;45116;48.84870050588263, 2.3212277171959403;Paris 6e;75106;false;true;true;1
463171;1024293-1347711;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Etienne Marcel;metro;-;652239;6862827;44970;48.8637030110762, 2.3489761968791076;Paris 1er;75101;false;true;true;1
463133;1023498-1034564;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Bonne Nouvelle;metro;-;652205;6863582;45100;48.87049007108268, 2.3484286678670157;Paris 2e;75102;false;true;true;1
463136;1023576-1304850;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Boulogne Pont de Saint-Cloud;metro;-;643362;6860346;42381;48.84067248111423, 2.228312589822805;Boulogne-Billancourt;92012;false;true;true;2
463140;1023655-1034768;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Cambronne;metro;-;648842;6861053;42419;48.84749339606614, 2.3028987869158213;Paris 15e;75115;false;true;true;1
463114;1023446-1034706;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Boissière;metro;-;647918;6863214;42359;48.86684834246921, 2.2900328376074364;Paris 16e;75116;false;true;true;1
463127;1023343-1037789;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Bel-Air;metro;-;656027;6860320;45222;48.84142733128531, 2.400867131995258;Paris 12e;75112;false;true;true;1
463128;1023371-1098467;2019-01-28T19:00:00-05:00;2021-05-04T13:56:37-04:00;Bercy;metro;-;654456;6860194;58728;48.84018509091141, 2.3794765872566743;Paris 12e;75112;false;true;true;1
